word_bw	word_ar	lemma_bw	lemma_ar	pos	stem_bw	stem_ar	gloss	root_bw	root_ar
yjyb	يجيب	jAb	جاب	verb	jiyb	جِيب	he;it_[CALIMA]+explore;traverse_[CALIMA]	None	None
n$r	نشر	na$or	نَشْر	noun	na$or	نَشْر	spreading;propagation;publication;announcement_[CALIMA]	None	None
AlfydywhAt	الفيديوهات	fiydoyuw	فِيدْيُو	noun	fiydoyuwh	فِيدْيُوه	the_[ARAMORPH]+videos_[ARAMORPH]+[fem.pl.]_[ARAMORPH]	None	None
HtY	حتى	Hat~aY	حَتَّى	part	Hat~aY	حَتَّى	even;including_[CALIMA]	None	None
tHdv	تحدث	Hadav	حَدَث	verb	Hoduv	حْدُث	it;they;she_[ARAMORPH]+happen;take_place_[ARAMORPH]	None	None
Azmp	ازمة	>azomap	أَزْمَة	noun	>azom	أَزْم	crisis;crises_[CALIMA]+[fem.sg.]_[CALIMA]	None	None
dblwmAsyp	دبلوماسية	dibluwmAsiy~ap	دِبلُوماسِيَّة	noun	dibluwmAsiy~	دِبلُوماسِيّ	diplomacy_[ARAMORPH]+[fem.sg.]_[ARAMORPH]	None	None
byn	بين	bayn	بَين	noun	bayn	بَين	between;among_[CALIMA]	None	None
mSr	مصر	maSor	مَصْر	noun_prop	maSor	مَصْر	Egypt_[CALIMA]	None	None
wtwns	وتونس	tuwnis	تُونِس	noun_prop	tuwnis	تُونِس	and_[CALIMA]+Tunis;Tunisia_[CALIMA]	None	None
bAllh	بالله	All~ah	اللَّه	noun_prop	All~ah	اللَّه	with;by_[CALIMA]+TBA_[CALIMA]	None	None
Elykm	عليكم	EalaY	عَلَى	prep	Ealaykum	عَلَيكُم	on;above_[CALIMA]	None	None
hl	هل	hal	هَل	part_interrog	hal	هَل	do?;is?_[CALIMA]	None	None
wSlnA	وصلنا	wiSil	وِصِل	verb	wiSil	وِصِل	be_arrived_at;be_reached;be_connected;connect;arrive_at;reach_[CALIMA]+we_[CALIMA]	None	None
lh*A	لهذا	h`*A	هٰذا	pron_dem	h`*A	هٰذا	for;to_[ARAMORPH]+this_[ARAMORPH]	None	None
AlHd	الحد	Had~	حَدّ	noun	Had~	حَدّ	the_[CALIMA]+stop;halt;end;extent;limit;level;border;frontier_[CALIMA]	None	None
AnA	انا	AanA	اَنا	pron	AanA	اَنا	I;me_[CALIMA]	None	None
lA	لا	lA	لا	part_neg	lA	لا	no;not;non-_[CALIMA]	None	None
AElm	اعلم	>aEolam	أَعْلَم	adj_comp	>aEolam	أَعْلَم	more;most_knowledgeable_[CALIMA]	None	None
AntmA'	انتماء	{inotimA'	ٱِنْتِماء	noun	{inotimA'	ٱِنْتِماء	membership;affiliation;commitment_[ARAMORPH]	None	None
*lk	ذلك	*alik	ذَلِك	pron_dem	*alik	ذَلِك	that_[CALIMA]	None	None
Al$xS	الشخص	$axoS	شَخْص	noun	$axoS	شَخْص	the_[CALIMA]+individual;person;individuals;persons_[CALIMA]	None	None
wlA	ولا	wal~A	وَلّا	conj	wal~A	وَلّا	but_not_[CALIMA]	None	None
y$rfnY	يشرفنى	$ar~af	شَرَّف	verb	$ar~af	شَرَّف	he;it_[CALIMA]+honor_[CALIMA]+me_[CALIMA]	None	None
*kr	ذكر	*ikor	ذِكْر	noun	*ikor	ذِكْر	mention;citation;memory_[CALIMA]	None	None
Asmh	اسمه	Aisom	اِسْم	noun	Aisom	اِسْم	name;names_[CALIMA]+his;its_[CALIMA]	None	None
wAlgryb	والغريب	gariyb	غَرِيب	adj	gariyb	غَرِيب	and_+_the_[CALIMA]+strange_[CALIMA]	None	None
Anh	انه	<in~	إِنّ	conj_sub	<in~uh	إِنُّه	if_[CALIMA]	None	None
lw	لو	law	لَو	conj_sub	law	لَو	if_[CALIMA]	None	None
yrd	يرد	rad~	رَدّ	verb	rud~	رُدّ	he;it_[CALIMA]+answer;reply;return;be_returned;be_given_back_[CALIMA]	None	None
Elyh	عليه	EalaY	عَلَى	prep	Ealayh	عَلَيه	on;above_[CALIMA]	None	None
AlA	الا	<il~A	إِلّا	part_restrict	<il~A	إِلّا	except_for_[CALIMA]	None	None
wAHd	واحد	wAHid	واحِد	noun	wAHid	واحِد	one_[CALIMA]	None	None
fqT	فقط	faqaT	فَقَط	adv	faqaT	فَقَط	only_[CALIMA]	None	None
whw	وهو	huw~a	هُوَّ	pron	huw~a	هُوَّ	and_[CALIMA]+it;he;an_improper_way;its;the_self_same;emphatic_pronoun_of_the_3rd_person;emphasizing_a_preceding_noun;emphasizing_a_preceding_suffix_[CALIMA]	None	None
mSrY	مصرى	maSoriy	مَصْرِي	adj	maSoriy	مَصْرِي	egyptians;Egyptian_[CALIMA]	None	None
AyDA	ايضا	>ayDAF	أَيضاً	noun	>ayDAF	أَيضاً	also_[CALIMA]	None	None
AmA	اما	>am~A	أَمّا	part_focus	>am~A	أَمّا	As_to;as_for;as_far_as_he_(she;it;..etc)_is_concerned;but;however;yet_[CALIMA]	None	None
AltwAnsp	التوانسة	tuwnisiy~	تُونِسِيّ	noun_prop	tawAnis	تَوانِس	the_[ARAMORPH]+Tunisians_[ARAMORPH]+[fem.sg.]_[ARAMORPH]	None	None
wAnA	وانا	AanA	اَنا	pron	AanA	اَنا	and_[CALIMA]+I;me_[CALIMA]	None	None
mtAkd	متاكد	muta>ak~id	مُتَأَكِّد	adj	muta>ak~id	مُتَأَكِّد	certain;sure_[CALIMA]	None	None
mn	من	min	مِن	prep	min	مِن	from_[CALIMA]	None	None
*lk	ذلك	*alik	ذَلِك	pron_dem	*alik	ذَلِك	that_[CALIMA]	None	None
yHtqrwnhm	يحتقرونهم	{iHotaqar	ٱِحْتَقَر	verb	Hotaqir	حْتَقِر	they_(people)_[ARAMORPH]+despise_[ARAMORPH]+them_[ARAMORPH]	None	None
AwlA	اولا	>aw~al	أَوَّل	adj	>aw~al	أَوَّل	first;first-place;best;top;early;beginning;ancients;first_of_all_[CALIMA]+[acc.indef.]_[CALIMA]	None	None
lHAlp	لحالة	HAl	حال	noun	HAl	حال	indeed;truly_[ARAMORPH]+situation;condition;case_[ARAMORPH]+its;his_[ARAMORPH]	None	None
Al$d	الشد	$ad~	شَدّ	noun	$ad~	شَدّ	the_[ARAMORPH]+intensification;strengthening_[ARAMORPH]	None	None
bynnA	بيننا	bayn	بَين	noun	biyn	بِين	between;among_[CALIMA]+our_[CALIMA]	None	None
wbynhm	وبينهم	bayona	بَيْنَ	noun	bayona	بَيْنَ	and_[ARAMORPH]+between;among_[ARAMORPH]+them_[masc.pl.]_[ARAMORPH]	None	None
wvAnyA	وثانيا	vAnoyap	ثانْيَة	noun	vAnoy	ثانْي	and_[CALIMA]+second_[CALIMA]+[fem.sg.]_[CALIMA]	None	None
lAnhm	لانهم	<in~	إِنّ	conj_sub	li<in~uhum	لِإِنُّهُم	if_[CALIMA]	None	None
ynZrwn	ينظرون	naZar	نَظَر	verb	noZur	نْظُر	they_(people)_[ARAMORPH]+look;observe;see_[ARAMORPH]+[masc.pl.]_[ARAMORPH]	None	None
AlynA	الينا	<ilaY	إِلَى	prep	<ilay	إِلَي	to;towards_[ARAMORPH]+us_[ARAMORPH]	None	None
AnnA	اننا	<in~	إِنّ	conj_sub	<in~inA	إِنِّنا	if_[CALIMA]	None	None
Aql	اقل	>aqal~	أَقَلّ	adj_comp	>aqal~	أَقَلّ	least;smallest;minimum_[CALIMA]	None	None
mnhm	منهم	min	مِن	prep	min	مِن	from_[ARAMORPH]+them_[masc.pl.]_[ARAMORPH]	None	None
Eqlyp	عقلية	Eaqol	عَقْل	noun	Eaqol	عَقْل	mind;intellect;brain_[ARAMORPH]+his;its_two_[ARAMORPH]	None	None
whnAk	وهناك	hinAk	هِناك	adv	hinAk	هِناك	and_[CALIMA]+there_[CALIMA]	None	None
Axr	اخر	|xar	آخَر	adj	|xar	آخَر	other;another_[CALIMA]	None	None
twnsY	تونسى	tuwnisiy~	تُونِسِيّ	adj	tuwnisiy~	تُونِسِيّ	Tunisian_[ARAMORPH]	None	None
yfxr	يفخر	faxar	فَخَر	verb	foxar	فْخَر	he;it_[CALIMA]+be_proud;brag;vaunt_[CALIMA]	None	None
An	ان	<in~	إِنّ	conj_sub	<in~	إِنّ	if_[CALIMA]	None	None
AlmntdY	المنتدى	munotadaY	مُنْتَدَى	noun	munotadaY	مُنْتَدَى	the_[CALIMA]+conference;fair;assembly;conferences;fairs;assemblies;assembly_room;gathering_place_[CALIMA]	None	None
AltwnsY	التونسى	tuwnisiy~	تُونِسِيّ	adj	tuwnisiy~	تُونِسِيّ	the_[ARAMORPH]+Tunisian_[ARAMORPH]	None	None
lys	ليس	laysa	لَيسَ	part_neg	laysa	لَيسَ	not_[CALIMA]	None	None
bh	به	bi	بِ	prep	buh	بُه	with;by;him;them;her_[CALIMA]	None	None
bEd	بعد	baEod	بَعْد	noun	baEod	بَعْد	after;if;unless;whether;as_long_as;as_soon_as;which_[CALIMA]	None	None
mbArAp	مباراة	mubArAp	مُباراة	noun	mubArAp	مُباراة	match;game;competition;matches;games;competitions_[CALIMA]	None	None
AlAhlY	الاهلى	>aholiy~	أَهْلِيّ	noun_prop	>aholiy~	أَهْلِيّ	the_[CALIMA]+Ahly;Ahli_[ARAMORPH]	None	None
wAnhm	وانهم	<in~a	إِنَّ	verb_pseudo	<in~a	إِنَّ	and_[ARAMORPH]+that;indeed_[ARAMORPH]+they_[masc.pl.]_[ARAMORPH]	None	None
lm	لم	lam	لَم	part_neg	lam	لَم	not_[ARAMORPH]	None	None
ydxlwA	يدخلوا	daxal	دَخَل	verb	doxul	دْخُل	they_[CALIMA]+enter;be_entered_[CALIMA]+we_[CALIMA]	None	None
AY	اى	>ay~	أَيّ	noun_quant	>ay~	أَيّ	any_[CALIMA]	None	None
mntdY	منتدى	munotadaY	مُنْتَدَى	noun	munotadaY	مُنْتَدَى	conference;fair;assembly;conferences;fairs;assemblies;assembly_room;gathering_place_[CALIMA]	None	None
wxASp	وخاصة	xAS~ap	خاصَّة	noun	xAS~	خاصّ	and_[CALIMA]+elite;especially;particularly;characteristic;feature;property;characteristics;features_[CALIMA]+[fem.sg.]_[CALIMA]	None	None
AlmSrY	المصرى	maSoriy	مَصْرِي	adj	maSoriy	مَصْرِي	the_[CALIMA]+egyptians;Egyptian_[CALIMA]	None	None
wlm	ولم	lam	لَم	part_neg	lam	لَم	and_[ARAMORPH]+not_[ARAMORPH]	None	None
ysbbwA	يسببوا	sab~ib	سَبِّب	verb	sab~ib	سَبِّب	they_[CALIMA]+cause_[CALIMA]+we_[CALIMA]	None	None
Alm$Akl	المشاكل	mu$okilap	مُشْكِلَة	noun	ma$Akil	مَشاكِل	the_[CALIMA]+problem;issue;problems;issues;inconveniences_[CALIMA]	None	None
fY	فى	fiy	فِي	prep	fiy	فِي	in_[CALIMA]	None	None
Hyn	حين	Hiyn	حِين	noun	Hiyn	حِين	time;moment;opportunity;times;opportunities;sometimes;occasionally;when_[CALIMA]	None	None
An	ان	<in~	إِنّ	conj_sub	<in~	إِنّ	if_[CALIMA]	None	None
AlmSryyn	المصريين	maSoriy	مَصْرِي	noun	maSoriy~	مَصْرِيّ	the_[CALIMA]+Egyptian;Egyptians_[CALIMA]+two_[CALIMA]	None	None
whm	وهم	hum~a	هُمَّ	pron	hum~a	هُمَّ	and_[CALIMA]+they_[masc.pl];they_[CALIMA]	None	None
tEwdwA	تعودوا	EAd	عاد	verb	Euwd	عُود	you_[CALIMA]+return;go_back;no_longer_[CALIMA]+we_[CALIMA]	None	None
ElY	على	EalaY	عَلَى	prep	EalaY	عَلَى	on;above_[CALIMA]	None	None
AlrqAbp	الرقابة	riqAbap	رِقابَة	noun	riqAb	رِقاب	the_[CALIMA]+supervision;Control_[CALIMA]+[fem.sg.]_[CALIMA]	None	None
wAl$Eb	والشعب	$aEob	شَعْب	noun	$aEob	شَعْب	and_+_the_[CALIMA]+people;nation;peoples;nations_[CALIMA]	None	None
wh*A	وهذا	ha*A	هَذا	pron_dem	ha*A	هَذا	and_[CALIMA]+this_is-that_is_[CALIMA]	None	None
dlyl	دليل	daliyl	دَلِيل	noun	daliyl	دَلِيل	directory;manual;guide-book;evidence;proof;indication;indications;indicator_[CALIMA]	None	None
ElY	على	EalaY	عَلَى	prep	EalaY	عَلَى	on;above_[CALIMA]	None	None
tdnY	تدنى	Aid~aY	اِدَّى	verb	d~i	دِّ	you_[CALIMA]+condemn;borrow;bring;gie;take;give_[CALIMA]+me_[CALIMA]	None	None
AlEqlyp	العقلية	Eaqoliy~ap	عَقْلِيَّة	noun	Eaqoliy~	عَقْلِيّ	the_[ARAMORPH]+mentality;attitude_[ARAMORPH]+[fem.sg.]_[ARAMORPH]	None	None
AlmSryp	المصرية	maSoriy	مَصْرِي	adj	maSoriy~	مَصْرِيّ	the_[CALIMA]+egyptians;Egyptian_[CALIMA]+[fem.sg.]_[CALIMA]	None	None
bAllh	بالله	All~ah	اللَّه	noun_prop	All~ah	اللَّه	with;by_[CALIMA]+TBA_[CALIMA]	None	None
Elyk	عليك	EalaY	عَلَى	prep	Ealayk	عَلَيك	on;above_[CALIMA]	None	None
hl	هل	hal	هَل	part_interrog	hal	هَل	do?;is?_[CALIMA]	None	None
hAnt	هانت	hAn	هان	verb	hAn	هان	be_insignificant;be_contemptible_[ARAMORPH]+it;they;she_<verb>_[ARAMORPH]	None	None
ElynA	علينا	EalaY	عَلَى	prep	EalaynA	عَلَينا	on;above_[CALIMA]	None	None
krAmtnA	كرامتنا	karAmap	كَرامَة	noun	karAm	كَرام	dignity;generosity_[ARAMORPH]+our_[ARAMORPH]	None	None
lh*A	لهذا	h`*A	هٰذا	pron_dem	h`*A	هٰذا	for;to_[ARAMORPH]+this_[ARAMORPH]	None	None
AlHd	الحد	Had~	حَدّ	noun	Had~	حَدّ	the_[CALIMA]+stop;halt;end;extent;limit;level;border;frontier_[CALIMA]	None	None
wAllh	والله	All~ah	اللَّه	noun_prop	All~ah	اللَّه	and;with_[CALIMA]+TBA_[CALIMA]	None	None
TAlbt	طالبت	TAlab	طالَب	verb	TAlab	طالَب	demand;require_[ARAMORPH]+it;they;she_<verb>_[ARAMORPH]	None	None
Akvr	اكثر	>akovar	أَكْثَر	adj_comp	>akovar	أَكْثَر	more;most;majority_[CALIMA]	None	None
mn	من	min	مِن	prep	min	مِن	from_[CALIMA]	None	None
mrp	مرة	mar~ap	مَرَّة	noun	mar~	مَرّ	occasion;time;moment;occasions;times;moments;once;one_time_[CALIMA]+[fem.sg.]_[CALIMA]	None	None
bAlA	بالا	bAl	بال	noun	bAl	بال	whale_[ARAMORPH]+two_[ARAMORPH]	None	None
ytjh	يتجه	Ait~ajah	اِتَّجَه	verb	t~ijih	تِّجِه	he;it_[CALIMA]+move;be_directed_[CALIMA]	None	None
AlmSrywn	المصريون	miSoriy~	مِصْرِيّ	noun	miSoriy~	مِصْرِيّ	the_[ARAMORPH]+Egyptian_[ARAMORPH]+[masc.pl.]_[ARAMORPH]	None	None
AlY	الى	All~iy	اللِّي	pron_rel	All~iy	اللِّي	which;who;whom_[CALIMA]	None	None
AY	اى	>ay~	أَيّ	noun_quant	>ay~	أَيّ	any_[CALIMA]	None	None
mntdY	منتدى	munotadaY	مُنْتَدَى	noun	munotadaY	مُنْتَدَى	conference;fair;assembly;conferences;fairs;assemblies;assembly_room;gathering_place_[CALIMA]	None	None
Axr	اخر	|xar	آخَر	adj	|xar	آخَر	other;another_[CALIMA]	None	None
wnktfY	ونكتفى	{ikotafaY	ٱِكْتَفَى	verb	kotafiy	كْتَفِي	and_+_we_[ARAMORPH]+be_content_with;be_satisfied_with_[ARAMORPH]	None	None
bAlm$Arkp	بالمشاركة	mu$Arokap	مُشارْكَة	noun	mu$Arok	مُشارْك	with;by_+_the_[CALIMA]+associate;participating;participant;participation;association_[CALIMA]+[fem.sg.]_[CALIMA]	None	None
hnA	هنا	hinA	هِنا	adv	hinA	هِنا	here_[CALIMA]	None	None
nfrH	نفرح	firiH	فِرِح	verb	foraH	فْرَح	we_[CALIMA]+gladden;make_merry;be_merry;rejoice;be_happy;be_glad_[CALIMA]	None	None
hnA	هنا	hinA	هِنا	adv	hinA	هِنا	here_[CALIMA]	None	None
wnEbr	ونعبر	Eab~ar	عَبَّر	verb	Eab~ir	عَبِّر	and_+_we_[ARAMORPH]+express_[ARAMORPH]	None	None
En	عن	Ean	عَن	prep	Ean	عَن	(away)_from;off;about;on;over_[CALIMA]	None	None
DyqnA	ضيقنا	Day~aq	ضَيَّق	verb	Day~aq	ضَيَّق	make_narrow;tighten;be_made_narrow;be_tightened_[CALIMA]+you_+_us_[CALIMA]	None	None
hnA	هنا	hinA	هِنا	adv	hinA	هِنا	here_[CALIMA]	None	None
wA*A	واذا	Ai*A	اِذا	conj_sub	<i*A	إِذا	and_[CALIMA]+TBA_[CALIMA]	None	None
dxl	دخل	daxal	دَخَل	verb	daxal	دَخَل	enter;be_entered_[CALIMA]+he;it_[CALIMA]	None	None
AHdhm	احدهم	>aHad	أَحَد	noun	>aHad	أَحَد	one;someone_[ARAMORPH]+their_[ARAMORPH]	None	None
wHAwl	وحاول	HAwil	حاوِل	verb	HAwil	حاوِل	and_[CALIMA]+try;attempt_[CALIMA]+you_[CALIMA]	None	None
AlAstfzAz	الاستفزاز	AisotifozAz	اِسْتِفْزاز	noun	AisotifozAz	اِسْتِفْزاز	the_[CALIMA]+incitement;provocation_[CALIMA]	None	None
lA	لا	lA	لا	part_neg	lA	لا	no;not;non-_[CALIMA]	None	None
nrd	نرد	rad~	رَدّ	verb	rud~	رُدّ	we_[CALIMA]+answer;reply;return;be_returned;be_given_back_[CALIMA]	None	None
ElY	على	EalaY	عَلَى	prep	EalaY	عَلَى	on;above_[CALIMA]	None	None
mwDwEh	موضوعه	mawoDuwE	مَوْضُوع	noun	mawoDuwE	مَوْضُوع	subject;theme;issue_[ARAMORPH]+its;his_[ARAMORPH]	None	None
wnxbr	ونخبر	>axobar	أَخْبَر	verb	xobar	خْبَر	and_+_we_[ARAMORPH]+be_notified;be_communicated_[ARAMORPH]	None	None
AlA$rAf	الاشراف	Ai$orAf	اِشْراف	noun	Ai$orAf	اِشْراف	the_[CALIMA]+supervision;direction;patronage_[CALIMA]	None	None
yA	يا	yA	يا	part_voc	yA	يا	O;oh_[CALIMA]	None	None
AxwAnY	اخوانى	>ax	أَخ	noun	<ixowAn	إِخْوان	brother;brothers_[CALIMA]+my_[CALIMA]	None	None
bAlrgm	بالرغم	ragom	رَغْم	noun	ragom	رَغْم	with;by_+_the_[CALIMA]+in_spite_of;despite_[CALIMA]	None	None
mn	من	min	مِن	prep	min	مِن	from_[CALIMA]	None	None
AntmA'	انتماء	{inotimA'	ٱِنْتِماء	noun	{inotimA'	ٱِنْتِماء	membership;affiliation;commitment_[ARAMORPH]	None	None
kl	كل	kul~	كُلّ	noun_quant	kul~	كُلّ	all;entire;every;whole_[CALIMA]	None	None
mnA	منا	min	مِن	prep	min	مِن	from_[ARAMORPH]+us_[ARAMORPH]	None	None
Almxtlf	المختلف	muxotalif	مُخْتَلِف	noun	muxotalif	مُخْتَلِف	the_[CALIMA]+different;various_[CALIMA]	None	None
AtmnY	اتمنى	Aitoman~aY	اِتْمَنَّى	verb	toman~aY	تْمَنَّى	I_[CALIMA]+hope;wish_for;know;wish_[CALIMA]	None	None
An	ان	<in~	إِنّ	conj_sub	<in~	إِنّ	if_[CALIMA]	None	None
ntfq	نتفق	Ait~afaq	اِتَّفَق	verb	t~ifiq	تِّفِق	we_[CALIMA]+agree_[CALIMA]	None	None
ElY	على	EalaY	عَلَى	prep	EalaY	عَلَى	on;above_[CALIMA]	None	None
$Y'	شىء	$ay'	شَيء	noun	$ay'	شَيء	something;thing;things_[CALIMA]	None	None
wAHd	واحد	wAHid	واحِد	noun	wAHid	واحِد	one_[CALIMA]	None	None
AlmHAfZp	المحافظة	muHAfaZap	مُحافَظَة	noun	muHAfaZ	مُحافَظ	the_[ARAMORPH]+protection_[ARAMORPH]+[fem.sg.]_[ARAMORPH]	None	None
ElY	على	EalaY	عَلَى	prep	EalaY	عَلَى	on;above_[CALIMA]	None	None
krAmtnA	كرامتنا	karAmap	كَرامَة	noun	karAm	كَرام	dignity;generosity_[ARAMORPH]+our_[ARAMORPH]	None	None
wkrAmp	وكرامة	karAmap	كَرامَة	noun	karAm	كَرام	and_[CALIMA]+dignity;generosity_[CALIMA]+[fem.sg.]_[CALIMA]	None	None
wTnnA	وطننا	waTan	وَطَن	noun	waTan	وَطَن	nation;homeland;nations;homelands_[CALIMA]+our_[CALIMA]	None	None
mSr	مصر	maSor	مَصْر	noun_prop	maSor	مَصْر	Egypt_[CALIMA]	None	None
HsAm	حسام	sa}im	سَئِم	verb	so>am	سْأَم	will_+_I_[ADAM]+be_tired;be_bored_[ARAMORPH]	None	None
Hsn	حسن	Hasan	حَسَن	noun_prop	Hasan	حَسَن	Hassan_[CALIMA]	None	None
gADb	غاضب	gADib	غاضِب	adj	gADib	غاضِب	angry;enraged_[CALIMA]	None	None
mn	من	min	مِن	prep	min	مِن	from_[CALIMA]	None	None
$HAth	شحاته	$iHAtap	شِحاتَة	noun_prop	$iHAt	شِحات	Shehata_[CALIMA]+[fem.sg.]_[CALIMA]	None	None
AlHDry	الحضري	HaDariy~	حَضَرِيّ	adj	HaDariy~	حَضَرِيّ	the_[ARAMORPH]+sedentary_[ARAMORPH]	None	None
dh	ده	dah	دَه	pron_dem	dah	دَه	that_[CALIMA]	None	None
Ahbl	اهبل	>ahobal	أَهْبَل	adj	>ahobal	أَهْبَل	dim-witted;imbecile;imbeciles_[CALIMA]	None	None
wlA	ولا	wal~A	وَلّا	conj	wal~A	وَلّا	but_not_[CALIMA]	None	None
Ayh	ايه	Aayh	اَيه	pron_interrog	>ayh	أَيه	what_[CALIMA]	None	None
wmwhb	وموهب	wahab	وَهَب	verb	wahab	وَهَب	and_+_not_[CALIMA]+donate;grant;be_donated;be_granted_[CALIMA]+he;it_[CALIMA]	None	None
bdrjp	بدرجة	darajap	دَرَجَة	noun	daraj	دَرَج	with;by_[CALIMA]+degree;class;rank;grade;level;degrees;classes;ranks_[CALIMA]+[fem.sg.]_[CALIMA]	None	None
kbyrp	كبيرة	kibiyr	كِبِير	adj	kibiyr	كِبِير	senior;major;large;big;important;great_[CALIMA]+[fem.sg.]_[CALIMA]	None	None
ldyp	لدية	ladaY	لَدَى	noun	ladiy	لَدِي	with;by_[CALIMA]+him_[CALIMA]	None	None
xbrp	خبرة	xiborap	خِبْرَة	noun	xibor	خِبْر	experience;expertise_[CALIMA]+[fem.sg.]_[CALIMA]	None	None
dwlyp	دولية	dawliy	دَولِي	adj	dawliy~	دَولِيّ	universal;international;internationally;world-wide_[CALIMA]+[fem.sg.]_[CALIMA]	None	None
lA	لا	lA	لا	part_neg	lA	لا	no;not;non-_[CALIMA]	None	None
b>s	بأس	bAs	باس	verb	bAs	باس	kiss_[CALIMA]+he;it_[CALIMA]	None	None
bh	به	bi	بِ	prep	buh	بُه	with;by;him;them;her_[CALIMA]	None	None
mbrwk	مبروك	maboruwk	مَبْرُوك	adj	maboruwk	مَبْرُوك	congratulations!;blessed_[CALIMA]	None	None
yA	يا	yA	يا	part_voc	yA	يا	O;oh_[CALIMA]	None	None
mtEb	متعب	mutoEib	مُتْعِب	adj	mutoEib	مُتْعِب	disturbing;irritating;troublesome;upsetting;annoying_[CALIMA]	None	None
AlHrAs	الحراس	HAris	حارِس	noun	Hur~As	حُرّاس	the_[ARAMORPH]+guards;sentries;guardians_[ARAMORPH]	None	None
AtmnY	اتمنى	Aitoman~aY	اِتْمَنَّى	verb	toman~aY	تْمَنَّى	I_[CALIMA]+hope;wish_for;know;wish_[CALIMA]	None	None
kl	كل	kul~	كُلّ	noun_quant	kul~	كُلّ	all;entire;every;whole_[CALIMA]	None	None
AllY	اللى	All~iy	اللِّي	pron_rel	All~iy	اللِّي	which;who;whom_[CALIMA]	None	None
mwjwd	موجود	mawjuwd	مَوجُود	adj	mawjuwd	مَوجُود	present;existing;found_[CALIMA]	None	None
yHT	يحط	HaT~	حَطّ	verb	HuT~	حُطّ	he;it_[CALIMA]+descend;land;set_down;lower_[CALIMA]	None	None
rd	رد	rad~	رَدّ	noun	rad~	رَدّ	reply;response;replies;responses;return;repulsion;in_reply_to;in_answer_to_[CALIMA]	None	None
mE	مع	maEa	مَعَ	noun	maE	مَع	together;something_with;with_something;at;with_[CALIMA]	None	None
AHsn	احسن	>aHosan	أَحْسَن	adj_comp	>aHosan	أَحْسَن	better;best_[CALIMA]	None	None
tElyqh	تعليقه	taEoliyq	تَعْلِيق	noun	taEoliyq	تَعْلِيق	comment;remark;commentary;comments;remarks;commentaries;suspension_[CALIMA]+his;its_[CALIMA]	None	None
smEhA	سمعها	simiE	سِمِع	verb	simiE	سِمِع	have_listen;listen;make_hear;hear_[CALIMA]+he;it_+_it;them;her_[CALIMA]	None	None
mn	من	min	مِن	prep	min	مِن	from_[CALIMA]	None	None
AlmElq	المعلق	muEal~iq	مُعَلِّق	noun	muEal~iq	مُعَلِّق	the_[CALIMA]+commentator_[CALIMA]	None	None
Aljmyl	الجميل	jamiyl	جَمِيل	adj	jamiyl	جَمِيل	the_[CALIMA]+beautiful;nice;fine_(arts)_[CALIMA]	None	None
AlkAbtn	الكابتن	kAbotin	كابْتِن	noun	kAbotin	كابْتِن	the_[CALIMA]+captain;Capt._[CALIMA]	None	None
AtmnY	اتمنى	Aitoman~aY	اِتْمَنَّى	verb	toman~aY	تْمَنَّى	I_[CALIMA]+hope;wish_for;know;wish_[CALIMA]	None	None
AlElAqh	العلاقه	EilAqap	عِلاقَة	noun	EilAq	عِلاق	the_[CALIMA]+relationship_[CALIMA]+[fem.sg.]_[CALIMA]	None	None
byn	بين	bayn	بَين	noun	bayn	بَين	between;among_[CALIMA]	None	None
AljmAhyr	الجماهير	jumohuwr	جُمْهُور	noun	jamAhiyr	جَماهِير	the_[ARAMORPH]+masses_[ARAMORPH]	None	None
AlErbyh	العربيه	Earabiy~ap	عَرَبِيَّة	adj	Earabiy~	عَرَبِيّ	the_[CALIMA]+TBA_[CALIMA]+[fem.sg.]_[CALIMA]	None	None
tZl	تظل	>aZal~	أَظَلّ	verb	Zal~	ظَلّ	you_[masc.sg.]_[ARAMORPH]+be_shaded_[ARAMORPH]	None	None
fY	فى	fiy	فِي	prep	fiy	فِي	in_[CALIMA]	None	None
AHsn	احسن	>aHosan	أَحْسَن	adj_comp	>aHosan	أَحْسَن	better;best_[CALIMA]	None	None
HAl	حال	HAl	حال	noun	HAl	حال	situation;condition;case;situations;conditions;cases_[CALIMA]	None	None
dEwh	دعوه	daEowap	دَعْوَة	noun	daEow	دَعْو	call;invitation;supplication;calls;invitations;supplications;(Islamic)_missionary_work;propaganda_[CALIMA]+[fem.sg.]_[CALIMA]	None	None
Hlwh	حلوه	Hilow	حِلْو	adj	Hilow	حِلْو	pleasant_[CALIMA]+[fem.sg.]_[CALIMA]	None	None
AwY	اوى	qawiy	قَوِي	abbrev	>awiy	أَوِي	very_much;strong_[CALIMA]	None	None
yA	يا	yA	يا	part_voc	yA	يا	O;oh_[CALIMA]	None	None
mhAb	مهاب	muhAb	مُهاب	adj	muhAb	مُهاب	respected;esteemed;honored_[CALIMA]	None	None
